,track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo
4588,2QHX3x8XJTMxv6FMqQHkdY,We Are (Ziggy & Carola),Peg Parnevik,38,We Are (Ziggy & Carola),2016-06-03,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.77,0.935,1,-2.539,0.1,0.256,0.309,0.964,150.035
4589,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,75,Only By The Night,2008-09-23,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.276,0.715,0,-5.356,0.0432,0.00552,0.201,0.173,137.028
4590,2ZyuwVvV6Z3XJaXIFbspeE,Wild Things,Alessia Cara,64,Know-It-All (Deluxe),2015-11-13,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.741,0.626,1,-4.826,0.0886,0.02,0.0828,0.706,108.029
4591,5kF9PbklFhT0rG5J5jlrJF,The Nights - Avicii By Avicii,Avicii,43,The Nights (Avicii By Avicii),2014-12-31,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.711,0.521,6,-5.104,0.0697,0.0872,0.0807,0.34,125.995
4592,5brMyscUnQg14hMriS91ks,Kanye,The Chainsmokers,60,Kanye,2014-08-05,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.599,0.619,10,-6.575,0.0523,0.002,0.117,0.121,128.041
4593,6wtcxwSJs82tpdeIoj93LF,While I'm Alive,STRFKR,53,Miracle Mile,2013-02-12,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.706,0.69,9,-5.538,0.0308,0.0538,0.281,0.81,100.002
4594,7oyHwpNGuOLAOS53RfOgZF,Coastin'feat. K. Flay - Dirty,Zion I,0,The TakeOver,2009-01-26,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.817,0.695,8,-7.391,0.0497,0.0299,0.0956,0.404,91.971
4595,3NcO4jGK1Opb5ea0mYLpxb,Good Feeling,Flo Rida,59,Good Feeling,2011-08-29,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.706,0.89,1,-4.444,0.0688,0.0588,0.306,0.684,128.011
4596,6YBaCpYSMtzj2sf402aLfm,Cash Machine,DRAM,40,Cash Machine,2016-09-09,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.745,0.669,9,-3.613,0.129,0.522,0.154,0.699,143.164
4597,3e9iivPr1NZ0ivSGgTdvn4,Atmosphere,Kaskade,19,Atmosphere,2013-09-09,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.585,0.77,3,-4.604,0.0396,0.0227,0.0692,0.393,122.987
4598,1XTzZyrbu4zVuiwfhTdudE,R.I.P. 2 My Youth,The Neighbourhood,1,R.I.P. 2 My Youth,2015-08-21,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.365,0.669,7,-5.635,0.0498,0.00231,0.117,0.204,94.669
4599,3NxAxBnK66q0ZpIWeH9xlp,L.A. Story (feat. Mike Posner),Sammy Adams,50,L.A. Story (feat. Mike Posner),2013-05-28,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.593,0.872,1,-4.525,0.0959,0.0784,0.286,0.523,91.964
4600,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,77,Mylo Xyloto,2011-10-24,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.449,0.585,5,-6.762,0.0268,0.0522,0.0833,0.203,139.627
4601,3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,78,Dream Your Life Away (Special Edition),2014-09-09,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.484,0.731,1,-6.694,0.0379,0.431,0.151,0.51,101.654
4602,62N2JSA0jHmSH7Va9t7hIf,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,65,Queen Of The Clouds,2014-01-01,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.735,0.686,4,-7.562,0.0366,0.00108,0.0933,0.0656,121.011
4603,3lO38SiB2WAQRqTAHN7WTC,Borderline - Vanic Remix,Tove Styrke,58,Borderline (Vanic Remix),2015-03-31,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.406,0.949,8,-4.488,0.114,0.00685,0.0805,0.457,160.007
4604,0VOsR3sEACivA46VDuaLai,Samurai,Vanic,47,Samurai,2016-09-16,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.381,0.668,1,-4.328,0.0326,0.00457,0.0877,0.104,75.004
4605,1lhLZGDYPwXeOjfpxMWtQZ,Hypnotic - Vanic Remix,Zella Day,59,Hypnotic (Vanic Remix),2016-01-15,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.552,0.745,6,-5.564,0.0807,0.00361,0.43,0.488,159.915
4606,47zREtxQZ3cHHIZwUQnuuN,Never Be Like You (feat. Kai),Flume,3,Skin,2016-05-27,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.564,0.552,0,-5.438,0.055,0.439,0.163,0.26,119.907
4607,5jJnlACnwFvyqNXmUZu8Nd,False Alarm,Matoma,49,False Alarm,2016-06-24,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.643,0.732,5,-6.762,0.0294,0.00681,0.0606,0.181,102.979
4608,6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,Kid Cudi,69,Man On The Moon II: The Legend Of Mr. Rager,2010-01-01,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.688,0.631,9,-5.612,0.13,0.063,0.108,0.854,186.066
4609,0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,73,The Human Condition,2016-06-10,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.617,0.567,0,-4.188,0.0828,0.0584,0.0933,0.505,90.246
4610,6WQyaRxqf332knjOMWUMQf,That's All I Need,Dirty Heads,54,Dirty Heads,2016-07-15,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.765,0.657,11,-6.394,0.0829,0.0175,0.345,0.553,91.998
4611,2s0Dn2mtvp94wUkyaB8nJc,in my miNd,Maty Noyes,58,Noyes Complaint,2016-10-28,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.768,0.632,0,-3.877,0.0252,0.469,0.0391,0.788,102.075
4612,5ZuInVOgNrq49O6XtYpjq1,Gravity,Timeflies,1,Gravity,2016-11-11,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.68,0.666,10,-5.698,0.0441,0.0217,0.125,0.501,74.0
4613,1a9rZyDXVfvyAQQvp63gHc,Naked,Elin Bergman,34,Naked,2016-11-04,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.703,0.559,9,-7.875,0.0444,0.0538,0.0589,0.373,110.043
4614,7KtB8hfz8uH2BFC7ua1cNr,3 Foot Tall,Classified,47,Classified,2014-09-30,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.609,0.742,11,-5.739,0.0989,0.25,0.641,0.523,75.892
4615,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,17,"How Far I'll Go (From ""Moana"")",2016-10-28,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.314,0.555,9,-9.601,0.37,0.157,0.067,0.159,179.666
4616,4LzerfwcaWCoLkCNJwNwBd,Chills,Down With Webster,18,Chills,2013-12-17,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.528,0.844,2,-5.095,0.16,0.0761,0.133,0.581,148.018
4617,6yIdwnpDHufLWgQcveTPMk,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,76,I Don’t Wanna Live Forever (Fifty Shades Darker),2016-12-09,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.735,0.451,0,-8.374,0.0585,0.0631,0.325,0.0862,117.973
4618,2bvJM2iIdMlWEG9lk8dxxw,Something Wrong,Timeflies,0,Something Wrong,2016-08-26,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.712,0.775,7,-5.452,0.298,0.0441,0.185,0.508,94.928
4619,0EGuSSpuu9wmHCtvb4PdLO,"Sit Still, Look Pretty",Daya,70,"Sit Still, Look Pretty",2016-10-07,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.657,0.739,2,-4.081,0.274,0.141,0.178,0.543,181.994
4620,7oIAqDzsqgVpUaMXuultdC,Happy,Oh Wonder,69,Happy,2020-01-03,Intro to Indie Poptimism,pop,indie poptimism,0.698,0.516,6,-8.472,0.0331,0.454,0.0922,0.516,101.979
4621,79edhUCJIHerzdr8Tgclw7,Wasting Time,The Mowgli's,57,Wasting Time,2020-01-03,Intro to Indie Poptimism,pop,indie poptimism,0.586,0.788,8,-6.196,0.0337,0.0147,0.0844,0.625,93.027
4622,78rFhTXf81WtRS7Ubl2f4V,Lucky,Chelsea Cutler,73,Lucky,2019-11-01,Intro to Indie Poptimism,pop,indie poptimism,0.78,0.261,2,-9.626,0.0488,0.332,0.238,0.639,92.107
4623,6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,74,finding it hard to smile,2018-08-03,Intro to Indie Poptimism,pop,indie poptimism,0.666,0.728,7,-5.808,0.0419,0.00175,0.0429,0.51,122.996
4624,08Kj0lvbsqAxzeUOBYZRL6,Good Nights (feat. Mascolo),Whethan,67,Life of a Wallflower Vol. 1,2018-11-09,Intro to Indie Poptimism,pop,indie poptimism,0.849,0.483,6,-7.114,0.291,0.443,0.0786,0.282,101.015
4625,5bs5GopDitBx9xjoHHRDoo,Beige,Yoke Lore,50,Goodpain,2017-06-16,Intro to Indie Poptimism,pop,indie poptimism,0.47,0.67,10,-7.526,0.0783,0.393,0.117,0.219,83.856
4626,4JuJZzGcswQszYiKJSnC6i,I'll Be Good,Jaymes Young,65,Feel Something,2017-06-23,Intro to Indie Poptimism,pop,indie poptimism,0.389,0.277,7,-10.757,0.0323,0.698,0.0966,0.125,89.32
4627,0xM6mdl0XX2qOqUZmVUp97,Cool Again,Shoffy,63,Lenses,2018-11-16,Intro to Indie Poptimism,pop,indie poptimism,0.774,0.45,11,-6.86,0.0896,0.443,0.127,0.648,90.055
4628,52iLDrSoRtf9lcgFuLVfqE,Older,Sasha Sloan,73,Older,2018-11-09,Intro to Indie Poptimism,pop,indie poptimism,0.681,0.292,11,-9.599,0.0483,0.743,0.0974,0.162,64.002
4629,41d2Q6DHcM20OdzynkRtvf,Daft Pretty Boys,Bad Suns,62,Disappear Here,2016-09-16,Intro to Indie Poptimism,pop,indie poptimism,0.662,0.837,8,-5.015,0.0582,0.0623,0.0931,0.613,136.998
4630,2DFi8rwHcVkTTgu7PULhtI,My Type,Saint Motel,61,My Type,2014-06-17,Intro to Indie Poptimism,pop,indie poptimism,0.596,0.897,10,-2.94,0.0462,0.0641,0.0628,0.578,118.0
4631,38Zr5Q5O5o6CYaioIRHSqL,Ride Or Die (feat. Foster The People),The Knocks,55,New York Narcotic,2018-09-28,Intro to Indie Poptimism,pop,indie poptimism,0.648,0.75,0,-3.248,0.0335,0.0609,0.104,0.556,105.03
4632,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen,76,Kiss,2012-01-01,Intro to Indie Poptimism,pop,indie poptimism,0.783,0.58,7,-6.548,0.0408,0.0114,0.108,0.66,120.021
4633,3PWKPX3YJAHBL8JozsWTMC,Your Side Of The Bed,Loote,67,single.,2018-06-15,Intro to Indie Poptimism,pop,indie poptimism,0.781,0.742,8,-4.978,0.0296,0.0649,0.293,0.91,109.915
4634,5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,Lost Kings,70,Paper Crowns (Deluxe),2019-01-18,Intro to Indie Poptimism,pop,indie poptimism,0.734,0.663,0,-7.292,0.185,0.28,0.12,0.256,101.943
4635,7uUahoeqGNRMbpdeiLj1rS,Panic Room,Au/Ra,75,Panic Room,2018-02-09,Intro to Indie Poptimism,pop,indie poptimism,0.495,0.426,8,-9.434,0.0736,0.152,0.099,0.0636,97.91
4636,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,76,"Oh, What A Life",2014-01-01,Intro to Indie Poptimism,pop,indie poptimism,0.673,0.902,2,-2.392,0.0346,0.0591,0.0558,0.538,100.012
4637,6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),j-hope,76,Chicken Noodle Soup (feat. Becky G),2019-09-27,indie poptimism🕺🏻,pop,indie poptimism,0.826,0.817,2,-4.081,0.0921,0.00502,0.294,0.168,97.053
4638,4rhdtzBmrrDxYi35yQDpzF,Highway,Cheat Codes,64,Highway,2019-08-23,indie poptimism🕺🏻,pop,indie poptimism,0.625,0.573,1,-4.314,0.0491,0.0609,0.27,0.37,95.895
4639,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,77,hopeless fountain kingdom (Deluxe),2017-06-02,indie poptimism🕺🏻,pop,indie poptimism,0.675,0.751,0,-3.539,0.0296,0.0604,0.0893,0.612,118.384
4640,12VWzyPDBCc8fqeWCAfNwR,One Dance,Drake,68,Views,2016-05-13,indie poptimism🕺🏻,pop,indie poptimism,0.792,0.625,1,-5.609,0.0536,0.00776,0.329,0.37,103.967
4641,6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),The Chainsmokers,67,World War Joy...Takeaway,2019-07-24,indie poptimism🕺🏻,pop,indie poptimism,0.294,0.505,3,-8.106,0.042,0.12,0.0977,0.357,85.332
4642,4XnoRlIGtEOaqvQWFNsH8H,Say My Name,David Guetta,5,Say My Name,2018-10-26,indie poptimism🕺🏻,pop,indie poptimism,0.703,0.66,10,-5.119,0.123,0.137,0.192,0.79,95.031
4643,5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,87,Con Calma,2019-01-24,indie poptimism🕺🏻,pop,indie poptimism,0.737,0.86,8,-2.652,0.0593,0.11,0.0574,0.656,93.989
4644,2b1BwUGGyKq0CoJd8G1B6M,Harder,Jax Jones,62,Snacks,2019-07-12,indie poptimism🕺🏻,pop,indie poptimism,0.906,0.832,5,-3.004,0.0718,0.0909,0.152,0.751,104.03
4645,4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso,25,More Than You Know,2017-05-24,indie poptimism🕺🏻,pop,indie poptimism,0.645,0.741,5,-4.989,0.0339,0.0323,0.29,0.534,123.07
4646,54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),Cheat Codes,70,Only You (with Little Mix),2018-06-22,indie poptimism🕺🏻,pop,indie poptimism,0.607,0.74,4,-4.793,0.172,0.0829,0.105,0.219,108.05
4647,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,80,Back To You (From 13 Reasons Why – Season 2 Soundtrack),2018-05-10,indie poptimism🕺🏻,pop,indie poptimism,0.601,0.724,6,-4.856,0.0486,0.0945,0.12,0.508,102.061
4648,05CwHjIk71RXVU40boRMnR,Call You Mine,The Chainsmokers,39,World War Joy,2019-05-31,indie poptimism🕺🏻,pop,indie poptimism,0.591,0.702,7,-5.59,0.0289,0.225,0.414,0.501,104.003
4649,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,85,Never Really Over,2019-05-31,indie poptimism🕺🏻,pop,indie poptimism,0.77,0.882,8,-4.792,0.0602,0.194,0.316,0.385,99.991
4650,3JJYIoJ5FyY9E0DGjr7SXF,Enemies,Lauv,68,I met you when I was 18. (the playlist),2018-05-31,indie poptimism🕺🏻,pop,indie poptimism,0.696,0.693,3,-4.64,0.044,0.175,0.122,0.601,126.025
4651,79esEXlqqmq0GPz0xQSZTV,Lost In Japan,Shawn Mendes,79,Shawn Mendes,2018-05-25,indie poptimism🕺🏻,pop,indie poptimism,0.713,0.738,10,-6.784,0.374,0.255,0.106,0.425,105.027
4652,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,93,Señorita,2019-06-21,indie poptimism🕺🏻,pop,indie poptimism,0.759,0.54,9,-6.039,0.0287,0.037,0.0945,0.75,116.947
4653,45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,Why Don't We,36,I Don't Belong In This Club,2019-03-20,indie poptimism🕺🏻,pop,indie poptimism,0.797,0.543,11,-5.744,0.0439,0.0202,0.0726,0.164,115.036
4654,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,40,Old Town Road,2019-04-05,indie poptimism🕺🏻,pop,indie poptimism,0.878,0.619,6,-5.56,0.102,0.0533,0.113,0.639,136.041
4655,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,90,I Don't Care (with Justin Bieber),2019-05-10,indie poptimism🕺🏻,pop,indie poptimism,0.798,0.675,6,-5.041,0.0442,0.0912,0.0894,0.842,101.956
4656,7njKgVl3AnLflRad38o7AG,Paradise,Bazzi,33,Paradise,2019-04-04,indie poptimism🕺🏻,pop,indie poptimism,0.844,0.644,11,-6.273,0.0479,0.0828,0.113,0.591,122.061
4657,0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,83,So Am I,2019-03-07,indie poptimism🕺🏻,pop,indie poptimism,0.682,0.656,6,-4.67,0.0435,0.0737,0.353,0.607,130.089
4658,06HUJRcD0t95ogCb2pMQJF,Golden Years - M-Phazes Remix,Ruel,56,Golden Years (M-Phazes Remix),2018-03-16,indie poptimism🕺🏻,pop,indie poptimism,0.722,0.559,10,-5.249,0.0342,0.187,0.125,0.255,110.065
4659,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,84,If I Can't Have You,2019-05-03,indie poptimism🕺🏻,pop,indie poptimism,0.692,0.809,2,-4.198,0.0602,0.524,0.147,0.864,123.911
4660,4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,29,ME!,2019-04-26,indie poptimism🕺🏻,pop,indie poptimism,0.614,0.839,0,-4.143,0.0702,0.0291,0.112,0.657,182.123
4661,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,85,MAP OF THE SOUL : PERSONA,2019-04-12,indie poptimism🕺🏻,pop,indie poptimism,0.645,0.862,11,-4.757,0.0965,0.0923,0.192,0.798,119.991
4662,0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake,9,A Different Way (with Lauv),2017-09-21,indie poptimism🕺🏻,pop,indie poptimism,0.781,0.765,8,-4.092,0.0385,0.534,0.152,0.564,104.987
4663,5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,77,No Brainer,2018-07-27,indie poptimism🕺🏻,pop,indie poptimism,0.552,0.76,0,-4.706,0.342,0.0733,0.0865,0.639,135.702
4664,6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),Little Mix,70,Woman Like Me (feat. Nicki Minaj),2018-10-12,indie poptimism🕺🏻,pop,indie poptimism,0.757,0.849,5,-3.424,0.0536,0.173,0.0878,0.826,150.036
4665,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,59,Jonas Blue: Electronic Nature - The Mix 2017,2017-07-14,indie poptimism🕺🏻,pop,indie poptimism,0.739,0.792,11,-4.256,0.0418,0.091,0.0516,0.547,104.016
4666,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,83,Dua Lipa (Deluxe),2017-06-02,indie poptimism🕺🏻,pop,indie poptimism,0.762,0.7,9,-6.021,0.0694,0.00261,0.153,0.608,116.073
4667,14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,30,7 rings,2019-01-18,indie poptimism🕺🏻,pop,indie poptimism,0.725,0.321,1,-10.744,0.323,0.578,0.0884,0.319,70.142
4668,1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn),Martin Garrix,76,No Sleep (feat. Bonn),2019-02-21,indie poptimism🕺🏻,pop,indie poptimism,0.44,0.635,11,-6.385,0.0326,0.129,0.121,0.327,128.133
4669,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,88,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,indie poptimism🕺🏻,pop,indie poptimism,0.76,0.479,2,-5.574,0.0466,0.556,0.0703,0.913,89.911
4670,11cDEev79fPKi6uJCjUhu8,Who Do You Love,The Chainsmokers,23,Who Do You Love,2019-02-07,indie poptimism🕺🏻,pop,indie poptimism,0.51,0.835,3,-4.673,0.0447,0.00791,0.219,0.435,140.024
4671,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,82,Illuminate (Deluxe),2017-04-20,indie poptimism🕺🏻,pop,indie poptimism,0.866,0.813,11,-4.063,0.0554,0.38,0.0779,0.969,121.998
4672,3towKHKVOXCCcL1fHv6xFO,Capital Letters,Hailee Steinfeld,17,"Capital Letters [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",2018-01-12,indie poptimism🕺🏻,pop,indie poptimism,0.672,0.82,0,-5.473,0.0767,0.0342,0.0921,0.463,100.069
4673,1CEDx1kXFwmpmN2waT2PbM,Anywhere,Rita Ora,45,Anywhere,2017-10-20,indie poptimism🕺🏻,pop,indie poptimism,0.628,0.797,11,-3.953,0.0596,0.0364,0.104,0.321,106.93
4674,6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,72,Like I Do,2018-02-22,indie poptimism🕺🏻,pop,indie poptimism,0.635,0.9,0,-3.719,0.0377,0.00664,0.37,0.15,127.978
4675,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,83,FRIENDS,2018-02-09,indie poptimism🕺🏻,pop,indie poptimism,0.626,0.88,9,-2.384,0.0504,0.205,0.128,0.534,95.079
4676,1NbGcdgwRHZ5rbPIT9hdR3,Dance To This (feat. Ariana Grande),Troye Sivan,12,Dance To This (feat. Ariana Grande),2018-06-13,indie poptimism🕺🏻,pop,indie poptimism,0.736,0.756,11,-7.099,0.047,0.00632,0.106,0.712,117.016
4677,1wsLHgXJ4SKIfd5ePSX1hD,Polaroid,Jonas Blue,75,Polaroid,2018-10-05,indie poptimism🕺🏻,pop,indie poptimism,0.652,0.897,7,-4.481,0.036,0.293,0.0722,0.475,114.033
4678,3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,68,Came Here for Love,2017-06-09,indie poptimism🕺🏻,pop,indie poptimism,0.708,0.868,6,-3.287,0.0431,0.0313,0.122,0.72,124.994
4679,6wmAHw1szh5RCKSRjiXhPe,How Long,Charlie Puth,74,Voicenotes,2018-05-11,indie poptimism🕺🏻,pop,indie poptimism,0.845,0.561,1,-5.253,0.0778,0.211,0.0383,0.811,109.974
4680,6yARPLK0PV4heEyh7pVMGz,Part Of Me,Katy Perry,60,Teenage Dream: The Complete Confection,2012-01-01,indie poptimism🕺🏻,pop,indie poptimism,0.667,0.922,5,-4.645,0.0353,0.000354,0.0867,0.761,130.01
4681,455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,74,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,indie poptimism🕺🏻,pop,indie poptimism,0.649,0.815,3,-3.796,0.0415,0.00125,0.671,0.765,126.03
4682,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull,77,Globalization,2014-11-21,indie poptimism🕺🏻,pop,indie poptimism,0.72,0.802,1,-5.797,0.0582,0.0921,0.694,0.723,124.043
4683,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Bebe Rexha,80,Expectations,2018-06-22,indie poptimism🕺🏻,pop,indie poptimism,0.63,0.694,11,-6.257,0.0253,0.00281,0.0719,0.216,97.005
4684,6qNALlmZa1ESnCxJmXE1K9,The Way I Am,Charlie Puth,69,Voicenotes,2018-05-11,indie poptimism🕺🏻,pop,indie poptimism,0.755,0.769,10,-5.658,0.186,0.314,0.0628,0.642,114.966
4685,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Tiësto,79,Jackie Chan,2018-05-18,indie poptimism🕺🏻,pop,indie poptimism,0.747,0.834,3,-2.867,0.045,0.374,0.0586,0.687,128.005
4686,3u1S1OmAUhx5DRlLrXqyp3,Rise,Jonas Blue,76,Rise,2018-05-25,indie poptimism🕺🏻,pop,indie poptimism,0.69,0.784,1,-4.653,0.032,0.323,0.203,0.669,106.066
4687,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,80,Solo (feat. Demi Lovato),2018-05-17,indie poptimism🕺🏻,pop,indie poptimism,0.737,0.636,11,-4.546,0.0437,0.0441,0.35,0.565,105.005
4688,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,85,One Kiss (with Dua Lipa),2018-04-06,indie poptimism🕺🏻,pop,indie poptimism,0.791,0.862,9,-3.24,0.11,0.037,0.0814,0.592,123.994
4689,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,74,There for You,2017-05-26,indie poptimism🕺🏻,pop,indie poptimism,0.611,0.644,6,-7.607,0.0553,0.124,0.124,0.13,105.969
4690,1qE47wUKG2juJwPoLqg4C9,Lean On (feat. MØ & DJ Snake),Major Lazer,60,Peace Is The Mission,2015-06-01,indie poptimism🕺🏻,pop,indie poptimism,0.723,0.809,7,-3.081,0.0625,0.00346,0.565,0.274,98.007
4691,0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,69,So Good,2017-03-17,indie poptimism🕺🏻,pop,indie poptimism,0.576,0.782,6,-4.825,0.0296,0.00778,0.285,0.355,141.153
4692,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,77,Pretty Girl (Cheat Codes X CADE Remix),2017-03-02,indie poptimism🕺🏻,pop,indie poptimism,0.703,0.868,7,-4.661,0.0291,0.15,0.104,0.733,121.03
4693,1LHfEkVMR0Yj20C8lWdgpA,Unbelievable,Why Don't We,77,Unbelievable,2019-05-16,indie poptimism🕺🏻,pop,indie poptimism,0.532,0.66,7,-7.138,0.0825,0.105,0.0996,0.676,130.013
4694,3EfugazgSddQvzZpkof5I4,Ciao Adios,Anne-Marie,64,Ciao Adios,2017-02-10,indie poptimism🕺🏻,pop,indie poptimism,0.698,0.882,4,-3.078,0.0863,0.127,0.15,0.445,106.083
4695,0puf9yIluy9W0vpMEUoAnN,Bang Bang,Jessie J,78,Sweet Talker (Deluxe Version),2014-10-14,indie poptimism🕺🏻,pop,indie poptimism,0.706,0.786,0,-3.417,0.0909,0.26,0.38,0.749,150.035
4696,1JDIArrcepzWDTAWXdGYmP,I Want You To Know,Zedd,67,True Colors,2015-05-18,indie poptimism🕺🏻,pop,indie poptimism,0.58,0.846,9,-2.876,0.0573,0.00537,0.145,0.366,129.998
4697,322tcqPhma7F6hfCeLisx0,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,84,"fuck, i'm lonely (with Anne-Marie) (from “13 Reasons Why: Season 3”)",2019-08-02,indie poptimism🕺🏻,pop,indie poptimism,0.806,0.558,9,-6.46,0.0683,0.482,0.0618,0.678,95.016
4698,4cZ3UsiKd1kUQIaq4BFIj2,No One Compares To You,Jack & Jack,79,A Good Friend Is Nice,2019-01-25,indie poptimism🕺🏻,pop,indie poptimism,0.7,0.748,1,-6.044,0.0434,0.127,0.0941,0.631,111.939
4699,421leiR6jKlH5KDdwLYrOs,Dance Monkey,Tones and I,43,Dance Monkey,2019-05-10,indie poptimism🕺🏻,pop,indie poptimism,0.824,0.592,6,-6.4,0.0969,0.693,0.178,0.54,98.074
4700,6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,87,Higher Love,2019-06-28,indie poptimism🕺🏻,pop,indie poptimism,0.693,0.678,8,-7.159,0.0324,0.0154,0.101,0.404,103.952
